15000, 0.00199, 0.02
15100, 0.00242, 0.02
15200, 0.00247, 0.02
15300, 0.00187, 0.02
15400, 0.00181, 0.02
15500, 0.00217, 0.02
15600, 0.00186, 0.02
15700, 0.00218, 0.02
15800, 0.00215, 0.02
15900, 0.00176, 0.02
16000, 0.00212, 0.02
16100, 0.00205, 0.02
16200, 0.00186, 0.02
16300, 0.00184, 0.02
16400, 0.00204, 0.02
16500, 0.00181, 0.02
16600, 0.00193, 0.02
16700, 0.00202, 0.02
16800, 0.00191, 0.02
16900, 0.00203, 0.02
17000, 0.00175, 0.02
17100, 0.00190, 0.02
17200, 0.00206, 0.02
17300, 0.00199, 0.02
17400, 0.00197, 0.02
17500, 0.00198, 0.02
17600, 0.00180, 0.02
17700, 0.00180, 0.02
17800, 0.00181, 0.02
17900, 0.00203, 0.02
18000, 0.00178, 0.02
18100, 0.00191, 0.02
18200, 0.00199, 0.02
18300, 0.00170, 0.02
18400, 0.00175, 0.02
18500, 0.00212, 0.02
18600, 0.00185, 0.02
18700, 0.00164, 0.02
18800, 0.00189, 0.02
18900, 0.00178, 0.02
19000, 0.00173, 0.02
19100, 0.00170, 0.02
19200, 0.00154, 0.02
19300, 0.00180, 0.02
19400, 0.00168, 0.02
19500, 0.00173, 0.02
19600, 0.00197, 0.02
19700, 0.00161, 0.02
19800, 0.00167, 0.02
19900, 0.00165, 0.02
20000, 0.00159, 0.02
20100, 0.00154, 0.02
20200, 0.00202, 0.02
20300, 0.00161, 0.02
20400, 0.00177, 0.02
20500, 0.00175, 0.02
20600, 0.00189, 0.02
20700, 0.00167, 0.02
20800, 0.00169, 0.02
20900, 0.00162, 0.02
21000, 0.00172, 0.02
21100, 0.00183, 0.02
21200, 0.00160, 0.02
21300, 0.00171, 0.02
21400, 0.00183, 0.02
21500, 0.00178, 0.02
21600, 0.00146, 0.02
21700, 0.00147, 0.02
21800, 0.00162, 0.02
21900, 0.00149, 0.02
22000, 0.00173, 0.02
22100, 0.00167, 0.02
22200, 0.00161, 0.02
22300, 0.00151, 0.02
22400, 0.00187, 0.02
22500, 0.00172, 0.02
22600, 0.00159, 0.02
22700, 0.00177, 0.02
22800, 0.00173, 0.02
22900, 0.00152, 0.02
23000, 0.00171, 0.02
23100, 0.00166, 0.02
23200, 0.00151, 0.02
23300, 0.00160, 0.02
23400, 0.00168, 0.02
23500, 0.00158, 0.02
23600, 0.00139, 0.02
23700, 0.00163, 0.02
23800, 0.00144, 0.02
23900, 0.00161, 0.02
24000, 0.00151, 0.02
24100, 0.00159, 0.02
24200, 0.00171, 0.02
24300, 0.00159, 0.02
24400, 0.00152, 0.02
24500, 0.00169, 0.02
24600, 0.00165, 0.02
24700, 0.00161, 0.02
24800, 0.00175, 0.02
24900, 0.00150, 0.02
25000, 0.00152, 0.02
25100, 0.00160, 0.02
25200, 0.00151, 0.02
25300, 0.00145, 0.02
25400, 0.00150, 0.02
25500, 0.00162, 0.02
25600, 0.00163, 0.02
25700, 0.00148, 0.02
25800, 0.00148, 0.02
25900, 0.00146, 0.02
26000, 0.00142, 0.02
26100, 0.00148, 0.02
26200, 0.00172, 0.02
26300, 0.00160, 0.02
26400, 0.00165, 0.02
26500, 0.00160, 0.02
26600, 0.00145, 0.02
26700, 0.00144, 0.02
26800, 0.00163, 0.02
26900, 0.00159, 0.02
27000, 0.00149, 0.02
27100, 0.00156, 0.02
27200, 0.00157, 0.02
27300, 0.00134, 0.02
27400, 0.00146, 0.02
27500, 0.00150, 0.02
27600, 0.00142, 0.02
27700, 0.00159, 0.02
27800, 0.00145, 0.02
27900, 0.00142, 0.02
28000, 0.00134, 0.02
28100, 0.00140, 0.02
28200, 0.00141, 0.02
28300, 0.00124, 0.02
28400, 0.00163, 0.02
28500, 0.00150, 0.02
28600, 0.00130, 0.02
28700, 0.00152, 0.02
28800, 0.00144, 0.02
28900, 0.00145, 0.02
29000, 0.00152, 0.02
29100, 0.00141, 0.02
29200, 0.00138, 0.02
29300, 0.00141, 0.02
29400, 0.00130, 0.02
29500, 0.00152, 0.02
29600, 0.00147, 0.02
29700, 0.00146, 0.02
29800, 0.00138, 0.02
29900, 0.00134, 0.02
30000, 0.00170, 0.02
30100, 0.00171, 0.02
30200, 0.00146, 0.02
30300, 0.00147, 0.02
30400, 0.00137, 0.02
30500, 0.00138, 0.02
30600, 0.00151, 0.02
30700, 0.00150, 0.02
30800, 0.00162, 0.02
30900, 0.00133, 0.02
31000, 0.00138, 0.02
31100, 0.00171, 0.02
31200, 0.00148, 0.02
31300, 0.00134, 0.02
31400, 0.00137, 0.02
31500, 0.00148, 0.02
31600, 0.00138, 0.02
31700, 0.00154, 0.02
31800, 0.00133, 0.02
31900, 0.00151, 0.02
32000, 0.00142, 0.02
32100, 0.00152, 0.02
32200, 0.00146, 0.02
32300, 0.00143, 0.02
32400, 0.00143, 0.02
32500, 0.00133, 0.02
32600, 0.00133, 0.02
32700, 0.00147, 0.02
32800, 0.00138, 0.02
32900, 0.00144, 0.02
33000, 0.00142, 0.02
33100, 0.00137, 0.02
33200, 0.00146, 0.02
33300, 0.00135, 0.02
33400, 0.00137, 0.02
33500, 0.00143, 0.02
33600, 0.00128, 0.02
33700, 0.00131, 0.02
33800, 0.00135, 0.02
33900, 0.00127, 0.02
34000, 0.00144, 0.02
34100, 0.00149, 0.02
34200, 0.00134, 0.02
34300, 0.00141, 0.02
34400, 0.00139, 0.02
34500, 0.00131, 0.02
34600, 0.00122, 0.02
34700, 0.00135, 0.02
34800, 0.00124, 0.02
34900, 0.00148, 0.02
35000, 0.00140, 0.02
35100, 0.00132, 0.02
35200, 0.00140, 0.02
35300, 0.00137, 0.02
35400, 0.00134, 0.02
35500, 0.00148, 0.02
35600, 0.00131, 0.02
35700, 0.00146, 0.02
35800, 0.00145, 0.02
35900, 0.00151, 0.02
36000, 0.00151, 0.02
36100, 0.00129, 0.02
36200, 0.00138, 0.02
36300, 0.00115, 0.02
36400, 0.00135, 0.02
36500, 0.00132, 0.02
36600, 0.00123, 0.02
36700, 0.00121, 0.02
36800, 0.00130, 0.02
36900, 0.00129, 0.02
37000, 0.00135, 0.02
37100, 0.00133, 0.02
37200, 0.00147, 0.02
37300, 0.00130, 0.02
37400, 0.00144, 0.02
37500, 0.00122, 0.02
37600, 0.00131, 0.02
37700, 0.00121, 0.02
37800, 0.00127, 0.02
37900, 0.00137, 0.02
38000, 0.00146, 0.02
38100, 0.00138, 0.02
38200, 0.00133, 0.02
38300, 0.00126, 0.02
38400, 0.00123, 0.02
38500, 0.00114, 0.02
38600, 0.00122, 0.02
38700, 0.00120, 0.02
38800, 0.00128, 0.02
38900, 0.00130, 0.02
39000, 0.00117, 0.02
39100, 0.00124, 0.02
39200, 0.00123, 0.02
39300, 0.00133, 0.02
39400, 0.00142, 0.02
39500, 0.00119, 0.02
39600, 0.00136, 0.02
39700, 0.00121, 0.02
39800, 0.00137, 0.02
39900, 0.00132, 0.02
40000, 0.00124, 0.02
40100, 0.00133, 0.02
40200, 0.00127, 0.02
40300, 0.00118, 0.02
40400, 0.00151, 0.02
40500, 0.00131, 0.02
40600, 0.00143, 0.02
40700, 0.00125, 0.02
40800, 0.00117, 0.02
40900, 0.00130, 0.02
41000, 0.00123, 0.02
41100, 0.00124, 0.02
41200, 0.00120, 0.02
41300, 0.00118, 0.02
41400, 0.00144, 0.02
41500, 0.00118, 0.02
41600, 0.00121, 0.02
41700, 0.00127, 0.02
41800, 0.00127, 0.02
41900, 0.00125, 0.02
42000, 0.00117, 0.02
42100, 0.00130, 0.02
42200, 0.00126, 0.02
42300, 0.00137, 0.02
42400, 0.00121, 0.02
42500, 0.00134, 0.02
42600, 0.00130, 0.02
42700, 0.00136, 0.02
42800, 0.00122, 0.02
42900, 0.00111, 0.02
43000, 0.00135, 0.02
43100, 0.00128, 0.02
43200, 0.00120, 0.02
43300, 0.00118, 0.02
43400, 0.00117, 0.02
43500, 0.00120, 0.02
43600, 0.00126, 0.02
43700, 0.00145, 0.02
43800, 0.00126, 0.02
43900, 0.00130, 0.02
44000, 0.00130, 0.02
44100, 0.00135, 0.02
44200, 0.00119, 0.02
44300, 0.00107, 0.02
44400, 0.00120, 0.02
44500, 0.00136, 0.02
44600, 0.00118, 0.02
44700, 0.00115, 0.02
44800, 0.00113, 0.02
44900, 0.00124, 0.02
45000, 0.00126, 0.02
45100, 0.00124, 0.02
45200, 0.00123, 0.02
45300, 0.00127, 0.02
45400, 0.00127, 0.02
45500, 0.00132, 0.02
45600, 0.00119, 0.02
45700, 0.00114, 0.02
45800, 0.00117, 0.02
45900, 0.00128, 0.02
46000, 0.00120, 0.02
46100, 0.00134, 0.02
46200, 0.00120, 0.02
46300, 0.00130, 0.02
46400, 0.00130, 0.02
46500, 0.00128, 0.02
46600, 0.00120, 0.02
46700, 0.00124, 0.02
46800, 0.00130, 0.02
46900, 0.00124, 0.02
47000, 0.00128, 0.02
47100, 0.00126, 0.02
47200, 0.00121, 0.02
47300, 0.00123, 0.02
47400, 0.00119, 0.02
47500, 0.00116, 0.02
47600, 0.00126, 0.02
47700, 0.00142, 0.02
47800, 0.00124, 0.02
47900, 0.00127, 0.02
48000, 0.00122, 0.02
48100, 0.00116, 0.02
48200, 0.00112, 0.02
48300, 0.00114, 0.02
48400, 0.00118, 0.02
48500, 0.00126, 0.02
48600, 0.00138, 0.02
48700, 0.00119, 0.02
48800, 0.00133, 0.02
48900, 0.00124, 0.02
49000, 0.00116, 0.02
49100, 0.00117, 0.02
49200, 0.00117, 0.02
49300, 0.00108, 0.02
49400, 0.00131, 0.02
49500, 0.00115, 0.02
49600, 0.00132, 0.02
49700, 0.00116, 0.02
49800, 0.00120, 0.02
49900, 0.00119, 0.02
50000, 0.00125, 0.02
50100, 0.00120, 0.02
50200, 0.00130, 0.02
50300, 0.00121, 0.02
50400, 0.00134, 0.02
50500, 0.00117, 0.02
50600, 0.00117, 0.02
50700, 0.00124, 0.02
50800, 0.00103, 0.02
50900, 0.00110, 0.02
51000, 0.00119, 0.02
51100, 0.00106, 0.02
51200, 0.00120, 0.02
51300, 0.00112, 0.02
51400, 0.00120, 0.02
51500, 0.00107, 0.02
51600, 0.00114, 0.02
51700, 0.00114, 0.02
51800, 0.00122, 0.02
51900, 0.00115, 0.02
52000, 0.00119, 0.02
52100, 0.00114, 0.02
52200, 0.00124, 0.02
52300, 0.00119, 0.02
52400, 0.00123, 0.02
52500, 0.00106, 0.02
52600, 0.00124, 0.02
52700, 0.00116, 0.02
52800, 0.00128, 0.02
52900, 0.00125, 0.02
53000, 0.00125, 0.02
53100, 0.00111, 0.02
53200, 0.00104, 0.02
53300, 0.00112, 0.02
53400, 0.00102, 0.02
53500, 0.00122, 0.02
53600, 0.00120, 0.02
53700, 0.00119, 0.02
53800, 0.00120, 0.02
53900, 0.00121, 0.02
54000, 0.00112, 0.02
54100, 0.00116, 0.02
54200, 0.00118, 0.02
54300, 0.00109, 0.02
54400, 0.00112, 0.02
54500, 0.00115, 0.02
54600, 0.00111, 0.02
54700, 0.00126, 0.02
54800, 0.00115, 0.02
54900, 0.00133, 0.02
55000, 0.00128, 0.02
55100, 0.00113, 0.02
55200, 0.00115, 0.02
55300, 0.00104, 0.02
55400, 0.00116, 0.02
55500, 0.00111, 0.02
55600, 0.00111, 0.02
55700, 0.00121, 0.02
55800, 0.00115, 0.02
55900, 0.00110, 0.02
56000, 0.00120, 0.02
56100, 0.00110, 0.02
56200, 0.00121, 0.02
56300, 0.00119, 0.02
56400, 0.00119, 0.02
56500, 0.00108, 0.02
56600, 0.00109, 0.02
56700, 0.00125, 0.02
56800, 0.00123, 0.02
56900, 0.00123, 0.02
57000, 0.00109, 0.02
57100, 0.00122, 0.02
57200, 0.00112, 0.02
57300, 0.00122, 0.02
57400, 0.00128, 0.02
57500, 0.00117, 0.02
57600, 0.00129, 0.02
57700, 0.00109, 0.02
57800, 0.00116, 0.02
57900, 0.00112, 0.02
58000, 0.00184, 0.02
58100, 0.00141, 0.02
58200, 0.00123, 0.02
58300, 0.00115, 0.02
58400, 0.00114, 0.02
58500, 0.00115, 0.02
58600, 0.00104, 0.02
58700, 0.00123, 0.02
58800, 0.00108, 0.02
58900, 0.00109, 0.02
59000, 0.00118, 0.02
59100, 0.00109, 0.02
59200, 0.00112, 0.02
59300, 0.00108, 0.02
59400, 0.00114, 0.02
59500, 0.00109, 0.02
59600, 0.00119, 0.02
59700, 0.00124, 0.02
59800, 0.00118, 0.02
59900, 0.00106, 0.02
60000, 0.00105, 0.02
60100, 0.00104, 0.02
60200, 0.00108, 0.02
60300, 0.00106, 0.02
60400, 0.00114, 0.02
60500, 0.00117, 0.02
60600, 0.00103, 0.02
60700, 0.00117, 0.02
60800, 0.00116, 0.02
60900, 0.00104, 0.02
61000, 0.00101, 0.02
61100, 0.00109, 0.02
61200, 0.00117, 0.02
61300, 0.00109, 0.02
61400, 0.00134, 0.02
61500, 0.00119, 0.02
61600, 0.00126, 0.02
61700, 0.00111, 0.02
61800, 0.00111, 0.02
61900, 0.00121, 0.02
62000, 0.00108, 0.02
62100, 0.00110, 0.02
62200, 0.00109, 0.02
62300, 0.00114, 0.02
62400, 0.00116, 0.02
62500, 0.00112, 0.02
62600, 0.00115, 0.02
62700, 0.00134, 0.02
62800, 0.00109, 0.02
62900, 0.00122, 0.02
63000, 0.00122, 0.02
63100, 0.00112, 0.02
63200, 0.00113, 0.02
63300, 0.00115, 0.02
63400, 0.00108, 0.02
63500, 0.00105, 0.02
63600, 0.00111, 0.02
63700, 0.00125, 0.02
63800, 0.00108, 0.02
63900, 0.00100, 0.02
64000, 0.00113, 0.02
64100, 0.00107, 0.02
64200, 0.00106, 0.02
64300, 0.00117, 0.02
64400, 0.00108, 0.02
64500, 0.00128, 0.02
64600, 0.00106, 0.02
64700, 0.00102, 0.02
64800, 0.00099, 0.02
64900, 0.00111, 0.02
65000, 0.00117, 0.02
65100, 0.00110, 0.02
65200, 0.00117, 0.02
65300, 0.00112, 0.02
65400, 0.00114, 0.02
65500, 0.00103, 0.02
65600, 0.00106, 0.02
65700, 0.00109, 0.02
65800, 0.00116, 0.02
65900, 0.00108, 0.02
66000, 0.00111, 0.02
66100, 0.00116, 0.02
66200, 0.00127, 0.02
66300, 0.00125, 0.02
66400, 0.00109, 0.02
66500, 0.00108, 0.02
66600, 0.00094, 0.02
66700, 0.00107, 0.02
66800, 0.00099, 0.02
66900, 0.00106, 0.02
67000, 0.00109, 0.02
67100, 0.00103, 0.02
67200, 0.00114, 0.02
67300, 0.00098, 0.02
67400, 0.00104, 0.02
67500, 0.00105, 0.02
67600, 0.00104, 0.02
67700, 0.00111, 0.02
67800, 0.00107, 0.02
67900, 0.00103, 0.02
68000, 0.00107, 0.02
68100, 0.00106, 0.02
68200, 0.00110, 0.02
68300, 0.00106, 0.02
68400, 0.00110, 0.02
68500, 0.00102, 0.02
68600, 0.00103, 0.02
68700, 0.00107, 0.02
68800, 0.00110, 0.02
68900, 0.00110, 0.02
69000, 0.00099, 0.02
69100, 0.00111, 0.02
69200, 0.00108, 0.02
69300, 0.00110, 0.02
69400, 0.00112, 0.02
69500, 0.00109, 0.02
69600, 0.00104, 0.02
69700, 0.00118, 0.02
69800, 0.00113, 0.02
69900, 0.00119, 0.02
70000, 0.00094, 0.02
70100, 0.00108, 0.02
70200, 0.00107, 0.02
70300, 0.00105, 0.02
70400, 0.00117, 0.02
70500, 0.00115, 0.02
70600, 0.00111, 0.02
70700, 0.00106, 0.02
70800, 0.00120, 0.02
70900, 0.00103, 0.02
71000, 0.00099, 0.02
71100, 0.00109, 0.02
71200, 0.00113, 0.02
71300, 0.00108, 0.02
71400, 0.00101, 0.02
71500, 0.00106, 0.02
71600, 0.00118, 0.02
71700, 0.00098, 0.02
71800, 0.00115, 0.02
71900, 0.00109, 0.02
72000, 0.00101, 0.02
72100, 0.00119, 0.02
72200, 0.00113, 0.02
72300, 0.00103, 0.02
72400, 0.00110, 0.02
72500, 0.00101, 0.02
72600, 0.00109, 0.02
72700, 0.00106, 0.02
72800, 0.00105, 0.02
72900, 0.00115, 0.02
73000, 0.00124, 0.02
73100, 0.00111, 0.02
73200, 0.00106, 0.02
73300, 0.00102, 0.02
73400, 0.00112, 0.02
73500, 0.00109, 0.02
73600, 0.00100, 0.02
73700, 0.00103, 0.02
73800, 0.00112, 0.02
73900, 0.00113, 0.02
74000, 0.00104, 0.02
74100, 0.00113, 0.02
74200, 0.00101, 0.02
74300, 0.00097, 0.02
74400, 0.00105, 0.02
74500, 0.00102, 0.02
74600, 0.00107, 0.02
74700, 0.00103, 0.02
74800, 0.00117, 0.02
74900, 0.00095, 0.02
75000, 0.00102, 0.02
75100, 0.00101, 0.02
75200, 0.00102, 0.02
75300, 0.00105, 0.02
75400, 0.00098, 0.02
75500, 0.00103, 0.02
75600, 0.00107, 0.02
75700, 0.00117, 0.02
75800, 0.00105, 0.02
75900, 0.00100, 0.02
76000, 0.00098, 0.02
76100, 0.00108, 0.02
76200, 0.00102, 0.02
76300, 0.00109, 0.02
76400, 0.00115, 0.02
76500, 0.00110, 0.02
76600, 0.00104, 0.02
76700, 0.00101, 0.02
76800, 0.00108, 0.02
76900, 0.00106, 0.02
77000, 0.00113, 0.02
77100, 0.00138, 0.02
77200, 0.00099, 0.02
77300, 0.00109, 0.02
77400, 0.00114, 0.02
77500, 0.00113, 0.02
77600, 0.00118, 0.02
77700, 0.00104, 0.02
77800, 0.00100, 0.02
77900, 0.00103, 0.02
78000, 0.00104, 0.02
78100, 0.00097, 0.02
78200, 0.00096, 0.02
78300, 0.00116, 0.02
78400, 0.00098, 0.02
78500, 0.00099, 0.02
78600, 0.00105, 0.02
78700, 0.00103, 0.02
78800, 0.00102, 0.02
78900, 0.00106, 0.02
79000, 0.00113, 0.02
79100, 0.00102, 0.02
79200, 0.00113, 0.02
79300, 0.00098, 0.02
79400, 0.00102, 0.02
79500, 0.00095, 0.02
79600, 0.00098, 0.02
79700, 0.00102, 0.02
79800, 0.00095, 0.02
79900, 0.00102, 0.02
80000, 0.00108, 0.02
80100, 0.00109, 0.02
80200, 0.00093, 0.02
80300, 0.00114, 0.02
80400, 0.00105, 0.02
80500, 0.00104, 0.02
80600, 0.00101, 0.02
80700, 0.00115, 0.02
80800, 0.00111, 0.02
80900, 0.00090, 0.02
81000, 0.00107, 0.02
81100, 0.00103, 0.02
81200, 0.00101, 0.02
81300, 0.00095, 0.02
81400, 0.00107, 0.02
81500, 0.00100, 0.02
81600, 0.00092, 0.02
81700, 0.00099, 0.02
81800, 0.00115, 0.02
81900, 0.00098, 0.02
82000, 0.00118, 0.02
82100, 0.00103, 0.02
82200, 0.00102, 0.02
82300, 0.00100, 0.02
82400, 0.00110, 0.02
82500, 0.00107, 0.02
82600, 0.00108, 0.02
82700, 0.00105, 0.02
82800, 0.00102, 0.02
82900, 0.00101, 0.02
83000, 0.00100, 0.02
83100, 0.00094, 0.02
83200, 0.00104, 0.02
83300, 0.00102, 0.02
83400, 0.00097, 0.02
83500, 0.00101, 0.02
83600, 0.00099, 0.02
83700, 0.00088, 0.02
83800, 0.00103, 0.02
83900, 0.00102, 0.02
84000, 0.00105, 0.02
84100, 0.00110, 0.02
84200, 0.00101, 0.02
84300, 0.00095, 0.02
84400, 0.00099, 0.02
84500, 0.00090, 0.02
84600, 0.00108, 0.02
84700, 0.00104, 0.02
84800, 0.00098, 0.02
84900, 0.00105, 0.02
85000, 0.00124, 0.02
85100, 0.00092, 0.02
85200, 0.00106, 0.02
85300, 0.00112, 0.02
85400, 0.00116, 0.02
85500, 0.00104, 0.02
85600, 0.00098, 0.02
85700, 0.00100, 0.02
85800, 0.00097, 0.02
85900, 0.00102, 0.02
86000, 0.00101, 0.02
86100, 0.00098, 0.02
86200, 0.00086, 0.02
86300, 0.00103, 0.02
86400, 0.00098, 0.02
86500, 0.00101, 0.02
86600, 0.00104, 0.02
86700, 0.00099, 0.02
86800, 0.00094, 0.02
86900, 0.00097, 0.02
87000, 0.00106, 0.02
87100, 0.00103, 0.02
87200, 0.00100, 0.02
87300, 0.00105, 0.02
87400, 0.00091, 0.02
87500, 0.00094, 0.02
87600, 0.00096, 0.02
87700, 0.00099, 0.02
87800, 0.00102, 0.02
87900, 0.00101, 0.02
88000, 0.00089, 0.02
88100, 0.00090, 0.02
88200, 0.00108, 0.02
88300, 0.00096, 0.02
88400, 0.00110, 0.02
88500, 0.00099, 0.02
88600, 0.00102, 0.02
88700, 0.00103, 0.02
88800, 0.00102, 0.02
88900, 0.00095, 0.02
89000, 0.00095, 0.02
89100, 0.00104, 0.02
89200, 0.00098, 0.02
89300, 0.00101, 0.02
89400, 0.00098, 0.02
89500, 0.00099, 0.02
89600, 0.00099, 0.02
89700, 0.00105, 0.02
89800, 0.00107, 0.02
89900, 0.00098, 0.02
90000, 0.00099, 0.02
90100, 0.00111, 0.02
90200, 0.00093, 0.02
90300, 0.00098, 0.02
90400, 0.00104, 0.02
90500, 0.00085, 0.02
90600, 0.00091, 0.02
90700, 0.00087, 0.02
90800, 0.00091, 0.02
90900, 0.00101, 0.02
91000, 0.00107, 0.02
91100, 0.00094, 0.02
91200, 0.00103, 0.02
91300, 0.00100, 0.02
91400, 0.00104, 0.02
91500, 0.00108, 0.02
91600, 0.00100, 0.02
91700, 0.00098, 0.02
91800, 0.00096, 0.02
91900, 0.00099, 0.02
92000, 0.00088, 0.02
92100, 0.00109, 0.02
92200, 0.00095, 0.02
92300, 0.00094, 0.02
92400, 0.00092, 0.02
92500, 0.00101, 0.02
92600, 0.00094, 0.02
92700, 0.00104, 0.02
92800, 0.00102, 0.02
92900, 0.00095, 0.02
93000, 0.00101, 0.02
93100, 0.00103, 0.02
93200, 0.00095, 0.02
93300, 0.00099, 0.02
93400, 0.00096, 0.02
93500, 0.00107, 0.02
93600, 0.00096, 0.02
93700, 0.00101, 0.02
93800, 0.00095, 0.02
93900, 0.00096, 0.02
94000, 0.00094, 0.02
94100, 0.00099, 0.02
94200, 0.00103, 0.02
94300, 0.00102, 0.02
94400, 0.00095, 0.02
94500, 0.00101, 0.02
94600, 0.00106, 0.02
94700, 0.00096, 0.02
94800, 0.00101, 0.02
94900, 0.00097, 0.02
95000, 0.00101, 0.02
95100, 0.00091, 0.02
95200, 0.00093, 0.02
95300, 0.00089, 0.02
95400, 0.00099, 0.02
95500, 0.00091, 0.02
95600, 0.00101, 0.02
95700, 0.00096, 0.02
95800, 0.00105, 0.02
95900, 0.00096, 0.02
96000, 0.00100, 0.02
96100, 0.00095, 0.02
96200, 0.00101, 0.02
96300, 0.00086, 0.02
96400, 0.00102, 0.02
96500, 0.00104, 0.02
96600, 0.00094, 0.02
96700, 0.00090, 0.02
96800, 0.00103, 0.02
96900, 0.00107, 0.02
97000, 0.00102, 0.02
97100, 0.00097, 0.02
97200, 0.00110, 0.02
97300, 0.00099, 0.02
97400, 0.00099, 0.02
97500, 0.00102, 0.02
97600, 0.00087, 0.02
97700, 0.00097, 0.02
97800, 0.00094, 0.02
97900, 0.00093, 0.02
98000, 0.00093, 0.02
98100, 0.00094, 0.02
98200, 0.00108, 0.02
98300, 0.00098, 0.02
98400, 0.00095, 0.02
98500, 0.00106, 0.02
98600, 0.00093, 0.02
98700, 0.00094, 0.02
98800, 0.00096, 0.02
98900, 0.00100, 0.02
99000, 0.00099, 0.02
99100, 0.00103, 0.02
99200, 0.00104, 0.02
99300, 0.00103, 0.02
99400, 0.00105, 0.02
99500, 0.00103, 0.02
99600, 0.00091, 0.02
99700, 0.00099, 0.02
99800, 0.00106, 0.02
99900, 0.00103, 0.02
100000, 0.00094, 0.02
